Real	Counterfactual
12	12
20	20
25	40
53	54
169	200
235	331
2	2
10	10
7	7
15	15
19	19
35	43
40	41
96	86
111	111
141	119
0	0
11	11
14	15
16	24
27	27
34	34
35	35
125	107
101	105
147	149
6	6
7	7
8	8
46	76
87	53
47	44
63	78
132	132
414	414
165	165
7	7
10	10
12	12
16	16
47	47
34	34
41	30
42	42
46	63
111	111
5	5
13	13
19	22
45	45
34	34
73	59
138	115
78	122
165	156
229	187
1	1
7	7
13	9
22	17
42	42
36	40
38	40
49	54
72	82
70	73
0	0
17	17
15	15
13	13
25	25
20	20
32	31
58	55
100	111
91	101
3	5
9	9
8	14
17	24
37	74
40	42
55	61
90	99
324	292
386	544
3	3
6	6
17	17
13	13
55	55
36	33
39	44
35	35
81	71
143	129
11	11
6	6
10	10
11	11
8	14
19	19
27	27
12	12
40	44
40	52
0	0
1	1
6	6
13	13
19	19
25	28
38	38
100	103
153	115
176	160
2	2
8	8
27	27
21	21
41	38
41	45
65	62
267	280
257	339
197	351
2	2
7	7
30	35
18	12
18	19
22	31
34	31
57	55
106	107
247	231
9	9
5	6
22	22
18	18
34	34
44	44
128	133
366	370
150	161
312	366
3	3
9	9
12	12
14	16
16	16
29	31
27	27
38	43
107	86
111	121
3	3
28	28
37	31
18	23
36	36
21	21
55	56
49	84
200	198
521	426
1	1
6	6
7	6
13	13
18	18
28	28
25	25
29	42
63	83
75	80
61	69
33	53
72	64
56	52
114	112
100	87
120	120
93	101
114	108
290	286
3	3
36	36
9	9
18	18
24	24
19	23
20	20
75	79
152	128
187	147
25	25
15	15
69	69
60	62
44	49
43	59
56	60
58	47
87	67
71	71
1	1
3	3
14	14
15	15
11	11
23	29
47	39
118	95
187	157
269	241
9	16
29	29
15	15
15	15
38	30
43	49
44	54
117	108
144	131
305	363
0	0
1	1
11	9
12	12
26	31
26	25
28	24
68	73
85	98
214	244
0	0
0	0
10	10
10	10
17	17
31	31
40	40
25	27
103	103
465	478
0	0
1	1
15	15
14	20
32	32
15	15
47	35
27	27
155	179
186	173
13	19
29	29
17	17
50	50
33	41
36	47
83	83
60	65
122	121
199	215
4	4
8	8
42	31
30	35
96	96
32	32
55	56
42	56
94	84
152	154
1	1
3	5
16	16
10	10
11	14
23	27
30	34
326	309
268	270
468	468
0	0
0	0
23	23
25	25
18	18
36	40
64	85
64	66
210	156
232	188
3	3
15	15
27	37
25	25
12	12
24	24
51	51
44	44
33	35
268	268
1	1
6	6
11	11
6	6
22	22
22	22
46	46
59	49
70	69
563	553
3	3
4	4
17	17
29	24
38	38
25	37
32	32
97	93
70	123
363	306
3	3
21	21
109	109
34	34
45	42
48	48
59	44
108	87
69	87
81	86
6	6
18	25
25	24
34	34
45	62
88	71
136	138
113	93
113	113
233	233
0	0
1	1
3	6
5	5
7	12
23	37
25	41
49	55
137	142
209	204
6	6
5	5
13	13
15	15
20	20
38	41
73	50
195	156
176	232
131	162
1	1
6	6
9	10
29	29
17	16
26	26
106	106
102	112
174	205
192	183
4	4
11	7
37	37
28	29
78	74
38	85
85	85
122	126
127	127
204	224
3	3
23	23
28	28
66	66
28	32
48	47
91	91
57	80
241	210
407	412
3	3
11	11
5	5
6	6
12	12
45	45
63	51
26	26
49	50
75	76
0	0
13	13
24	24
15	15
40	40
49	50
76	76
85	84
286	265
181	163
22	22
19	19
18	18
57	57
46	42
41	45
58	51
58	57
61	61
107	127
16	16
9	9
8	8
10	15
19	17
21	23
29	32
46	43
80	80
122	99
12	12
14	14
11	21
18	19
16	21
22	25
39	38
64	64
106	98
101	99
4	4
3	3
7	7
14	14
41	41
54	44
41	34
51	44
82	93
82	108
10	10
19	19
15	14
25	25
57	60
69	68
85	83
127	121
181	277
279	225
0	0
3	3
20	29
38	44
59	72
325	325
81	104
116	94
187	206
241	302
8	8
19	19
32	32
49	41
43	54
55	55
170	174
291	310
235	263
154	255
3	3
4	7
8	8
8	8
23	23
28	25
39	39
193	193
51	82
181	167
10	10
11	13
11	19
17	17
20	20
28	37
34	43
49	36
60	62
89	89
6	6
15	24
23	28
31	31
62	56
39	41
79	72
168	138
154	193
191	143
7	6
9	10
12	12
20	20
31	40
71	101
107	132
85	88
146	198
487	496
9	9
22	17
24	18
33	42
23	23
26	25
46	46
72	70
129	146
531	531
9	9
5	9
13	21
9	21
25	25
18	18
29	38
67	63
65	71
148	215
1	1
7	7
28	28
9	13
19	19
36	49
68	65
47	47
43	33
346	315
4	4
9	9
10	19
20	27
23	20
85	69
57	76
70	93
68	67
158	139
12	12
7	7
23	23
56	56
18	32
39	35
33	37
49	49
56	51
78	105
6	6
11	11
11	9
18	15
28	28
30	38
52	41
40	26
226	227
351	275
7	7
20	24
35	24
37	28
32	32
54	54
41	43
121	121
262	262
226	197
1	1
11	11
7	10
8	8
33	63
39	39
67	64
66	79
72	97
71	74
10	10
11	11
53	42
38	27
37	43
46	44
60	78
73	83
102	104
109	127
1	1
2	2
3	3
13	13
25	18
44	44
37	37
95	111
81	93
222	272
9	10
38	38
24	24
39	55
68	67
66	85
207	188
93	100
138	195
741	728
0	0
1	1
2	2
5	6
9	10
10	10
9	9
86	79
166	155
178	200
1	1
4	4
9	10
9	9
20	20
56	56
56	53
87	87
200	143
171	167
2	3
15	15
36	36
14	14
22	22
20	16
119	125
115	126
139	127
133	113
9	9
6	6
13	13
15	15
16	16
117	105
115	107
94	93
217	186
272	372
3	3
12	11
15	25
25	39
56	66
108	111
69	95
150	152
173	125
270	254
3	3
3	3
55	55
14	17
26	23
38	40
56	65
65	72
94	125
258	245
0	0
1	1
16	16
45	38
21	21
39	39
35	45
60	55
78	95
213	167
4	4
7	7
10	10
20	20
45	39
36	36
31	65
32	38
61	83
170	219
1	1
23	23
24	28
77	70
40	47
57	65
94	94
65	64
103	83
119	117
2	2
4	4
6	6
10	10
11	11
14	14
47	73
54	124
180	189
333	324
4	4
13	13
14	24
50	66
43	34
52	52
42	44
52	52
106	106
99	95
6	6
12	12
24	23
39	26
46	46
52	51
113	103
59	82
78	78
194	204
8	8
17	17
14	14
16	16
27	48
18	18
73	58
59	58
147	120
168	155
28	28
16	16
29	29
29	29
45	45
35	63
80	80
101	92
313	322
502	509
8	9
11	11
12	12
16	19
14	14
30	30
30	30
42	40
128	119
554	454
19	19
47	43
36	36
57	57
37	60
32	32
66	61
69	69
68	76
109	103
4	7
13	13
8	8
21	21
67	89
40	40
68	95
80	81
132	110
126	120
2	2
7	7
17	17
35	35
11	11
41	28
24	23
82	91
76	122
127	186
8	7
14	14
14	14
27	29
45	45
34	34
49	53
189	160
164	163
279	259
5	8
6	6
19	19
23	23
36	36
42	42
42	41
65	53
135	160
194	194
5	5
10	6
11	11
34	35
27	27
28	28
81	63
71	62
97	76
270	285
45	45
34	28
67	67
39	43
59	66
90	76
115	88
169	171
213	214
232	229
0	0
6	6
19	15
12	15
33	33
56	51
49	74
58	61
34	52
123	91
2	2
10	10
7	7
14	14
19	19
17	17
21	29
44	44
51	48
50	63
13	25
18	18
24	24
31	31
28	26
52	52
52	46
65	72
104	113
241	228
4	4
12	12
9	8
14	14
19	20
27	31
32	22
41	31
111	113
153	173
0	0
7	7
49	41
60	60
52	52
79	97
41	41
111	110
189	187
187	192
4	4
2	2
10	10
34	46
61	66
66	56
89	77
97	85
63	82
275	245
1	1
6	6
7	6
16	16
12	10
19	19
37	36
64	55
125	104
157	123
5	5
5	5
6	6
36	34
46	51
44	48
108	153
57	63
129	123
442	423
12	12
19	19
21	17
30	32
36	36
32	43
62	62
89	51
65	76
121	95
1	1
10	14
17	11
40	40
19	22
46	46
59	61
106	106
97	146
492	438
0	0
2	2
5	6
15	15
12	12
18	18
27	28
33	33
101	71
110	105
2	2
13	13
29	29
49	48
44	44
72	106
77	101
77	86
399	399
153	164
3	3
5	9
9	9
23	23
70	105
45	45
50	43
57	56
102	97
224	279
3	3
16	16
5	5
15	15
34	32
53	45
121	121
109	127
57	56
167	211
0	0
5	9
10	9
14	14
21	21
17	19
21	21
72	72
63	57
250	234
2	3
4	4
5	5
10	10
17	29
19	27
20	30
72	72
42	41
155	186
0	0
1	1
3	3
6	6
5	6
10	10
9	14
7	7
14	14
18	36
21	21
13	13
31	31
48	42
56	53
93	84
242	242
129	139
192	177
335	430
0	0
1	1
6	6
8	8
13	13
14	22
30	30
50	63
100	113
59	122
7	7
10	6
25	25
45	50
52	57
51	51
48	56
60	67
54	62
207	227
10	10
22	20
29	29
25	25
65	67
62	66
261	261
268	297
242	202
629	672
11	8
7	12
14	14
16	18
24	32
27	27
40	54
44	38
58	73
76	73
9	9
6	6
16	16
7	12
19	19
55	55
31	34
27	27
78	78
127	124
33	25
31	28
44	53
59	59
48	68
110	86
74	80
182	184
140	176
137	209
2	2
11	11
13	13
19	23
54	54
60	43
71	71
95	96
238	246
810	810
0	0
10	10
4	4
11	11
39	39
62	53
42	42
94	69
140	148
325	239
16	16
30	26
24	25
18	23
48	48
55	46
58	47
42	77
103	139
493	693
5	5
13	13
23	36
44	44
51	43
31	31
61	61
76	75
119	81
183	162
2	2
13	19
13	13
19	19
24	35
33	51
44	41
50	53
126	117
612	536
3	3
43	53
38	33
31	33
70	57
69	77
104	130
104	88
126	94
378	334
1	1
1	1
6	6
13	13
17	23
25	30
134	130
153	128
168	149
328	347
0	0
0	0
10	13
16	14
21	30
43	43
81	77
68	62
84	81
149	153
8	8
18	18
27	29
56	57
48	39
56	50
102	97
81	126
103	104
489	489
3	5
6	6
7	6
24	24
26	26
48	54
33	33
133	161
109	96
383	383
2	2
25	25
22	22
23	25
50	54
22	22
32	32
44	44
94	87
51	69
0	0
0	0
13	20
11	22
14	29
23	23
33	32
66	66
124	148
91	127
4	4
14	14
11	11
14	14
18	21
54	54
58	49
87	76
113	109
86	81
3	3
1	1
5	5
8	8
105	105
47	59
96	106
116	138
154	114
334	285
4	7
6	6
35	43
73	57
92	75
114	114
93	85
90	86
89	80
514	471
6	6
8	8
10	9
39	39
49	49
54	54
35	47
63	44
156	155
228	215
1	1
1	1
3	3
9	8
15	16
32	41
25	17
22	22
83	83
126	129
7	7
7	7
10	10
19	19
33	33
52	52
50	47
96	92
119	119
125	110
15	15
19	19
20	23
15	33
54	51
43	44
69	75
98	102
140	142
152	115
5	5
17	17
19	15
17	21
47	45
39	39
71	53
72	82
94	69
1897	1490
11	18
12	12
19	26
33	37
30	38
58	53
75	82
114	122
118	113
110	137
3	3
14	14
24	24
92	92
108	87
114	112
40	69
112	74
91	100
181	177
10	8
7	7
16	16
12	12
56	54
68	81
49	49
108	69
227	186
190	146
0	0
6	6
10	10
25	27
54	53
54	74
60	77
97	93
218	207
122	106
2	2
4	4
5	6
21	15
21	32
30	30
75	75
187	154
204	195
673	607
0	0
2	2
17	15
21	20
24	37
90	90
33	33
129	129
101	101
101	131
1	1
3	3
3	6
11	19
28	34
29	23
42	42
82	81
44	52
598	598
1	1
2	2
14	14
37	37
24	23
26	34
55	71
87	79
142	154
133	141
15	15
52	40
24	27
38	31
39	35
56	65
57	57
62	61
87	87
235	183
8	11
17	17
14	12
18	17
24	23
34	42
76	91
109	84
78	76
111	151
0	0
3	3
9	9
29	29
9	12
27	33
28	43
68	55
131	118
173	222
14	14
16	13
9	11
28	30
55	55
38	44
43	43
41	46
50	38
58	68
0	0
7	7
23	23
25	22
18	17
48	48
29	29
74	58
101	107
80	77
3	3
3	3
23	23
19	19
17	20
46	46
32	32
37	37
73	64
115	104
0	0
1	1
4	4
7	7
14	14
41	29
36	36
60	53
73	82
273	215
7	7
3	3
12	12
11	18
19	19
58	51
53	53
66	81
144	116
388	376
7	7
16	17
13	13
28	25
26	18
24	28
113	144
50	103
88	70
165	134
6	8
11	10
17	18
13	22
30	28
44	58
82	82
62	62
288	202
230	183
7	7
31	31
13	19
31	31
37	48
30	36
50	61
72	72
68	68
131	105
3	3
8	8
15	12
45	45
16	16
42	42
45	45
33	33
49	45
59	52
1	1
3	3
10	10
5	5
6	6
13	13
21	21
24	24
31	31
24	36
0	0
3	3
6	5
35	25
17	17
32	34
33	37
90	80
101	126
230	230
14	14
14	14
20	28
18	18
21	21
30	40
42	39
62	62
80	68
64	56
10	10
19	19
38	48
15	15
60	60
24	26
45	35
54	54
102	102
104	102
4	4
4	4
4	4
5	5
10	10
24	49
46	55
135	135
138	128
164	140
5	5
10	10
23	26
21	21
10	11
81	66
87	70
83	104
60	68
73	76
4	4
5	5
7	7
11	11
23	23
15	15
28	28
49	43
54	53
95	79
0	0
4	4
7	7
10	10
12	12
10	10
31	31
24	49
47	44
227	186
15	15
13	13
15	15
27	26
27	30
63	57
166	179
398	398
160	133
150	170
19	19
14	14
14	14
24	26
49	40
32	71
84	84
45	43
58	69
253	341
6	6
14	14
13	13
29	36
27	36
30	24
34	48
28	57
41	41
87	84
1	1
11	11
13	13
21	21
17	17
33	38
45	45
47	44
80	80
157	123
6	6
8	8
13	14
21	30
16	16
29	34
54	53
51	61
116	101
376	378
4	4
18	21
19	19
39	28
63	50
43	44
80	72
100	83
56	56
132	175
2	2
5	5
21	21
29	35
26	26
43	43
48	71
83	74
176	170
144	202
1	1
4	4
26	38
31	32
50	52
81	50
51	53
106	115
167	137
503	458
1	1
7	7
8	8
25	28
59	48
11	27
65	77
44	50
58	56
125	123
4	4
4	4
6	6
37	37
15	20
14	14
30	33
38	41
32	32
51	54
7	7
6	6
37	37
38	53
44	49
38	51
58	59
74	86
101	111
151	143
10	10
36	36
16	18
38	33
34	37
46	50
74	82
96	108
114	92
199	235
1	1
3	3
1	1
1	1
3	3
16	16
34	34
45	57
60	61
388	331
1	1
53	57
55	63
59	42
107	89
101	101
82	114
156	179
229	233
318	411
3	5
23	23
21	23
37	39
42	48
49	60
70	67
64	48
119	114
116	108
11	11
6	6
12	12
63	63
101	86
98	97
84	82
169	164
201	171
187	163
3	3
3	3
7	7
12	17
19	32
15	22
23	27
74	61
136	123
157	123
11	11
28	34
48	54
85	92
54	78
83	81
119	107
223	223
297	232
364	386
6	6
15	15
14	14
22	24
28	31
62	62
95	83
167	174
230	197
289	250
13	10
38	38
44	47
84	84
53	59
46	72
87	74
116	116
111	82
84	139
10	10
24	24
28	28
25	29
60	54
49	58
76	76
162	145
177	202
168	191
0	0
0	0
6	6
6	12
8	8
10	10
17	17
35	32
44	44
56	61
2	2
7	7
15	22
41	46
75	86
48	55
98	111
119	92
153	148
445	431
3	3
9	14
14	17
22	22
43	43
33	60
75	75
64	82
77	90
61	56
0	0
15	15
10	10
12	12
89	89
107	107
102	93
106	105
241	246
297	302
0	0
2	2
7	7
22	22
41	41
25	32
46	46
29	37
27	57
60	86
4	4
8	8
25	24
18	25
27	32
29	38
27	52
83	111
143	143
209	250
10	10
5	5
21	17
13	19
40	39
89	64
54	43
86	61
72	84
106	97
1	1
4	4
8	8
45	45
51	73
80	63
95	73
104	110
157	155
259	183
1	1
12	12
21	21
24	24
34	34
64	72
78	84
123	131
93	101
104	144
1	1
9	9
16	16
49	53
22	22
31	57
69	69
60	58
113	108
126	90
14	14
19	17
16	16
33	36
30	32
181	181
69	67
201	157
143	145
230	196
2	2
10	17
45	51
58	41
45	75
36	42
71	64
64	53
160	148
157	158
4	4
11	9
12	12
34	34
24	24
34	33
59	44
43	81
65	75
93	93
2	2
6	6
19	21
44	33
81	81
40	54
66	72
114	118
83	96
137	112
0	0
17	15
25	28
43	34
81	65
84	84
87	87
57	65
53	67
80	90
10	10
10	10
8	8
3	3
22	24
84	89
21	23
37	32
84	84
186	165
7	7
26	26
11	11
38	33
42	42
125	127
200	200
106	103
134	134
450	450
7	7
7	8
13	13
21	21
21	21
98	98
34	34
86	86
89	104
254	257
18	18
11	11
18	16
15	15
18	15
22	17
15	15
112	114
237	237
402	438
0	0
0	0
3	3
5	5
11	11
17	16
38	63
47	46
47	52
63	63
6	6
1	1
13	16
16	24
31	40
45	45
72	87
105	79
309	256
374	382
25	25
25	19
24	29
60	49
149	149
77	63
121	94
145	145
151	151
134	156
9	9
6	5
10	10
17	17
15	15
30	35
35	37
68	68
163	140
182	187
4	4
16	17
25	25
15	17
28	28
49	56
87	116
227	185
224	179
286	226
7	7
11	11
8	8
32	37
20	23
34	37
64	70
105	89
92	92
280	230
3	3
8	8
6	15
31	53
37	37
35	39
84	79
69	83
126	118
295	290
2	2
6	6
2	2
10	11
8	9
45	43
46	43
55	53
73	86
92	113
8	11
34	30
22	19
67	66
90	90
138	138
82	91
100	95
130	117
348	284
0	0
1	1
13	13
13	13
11	8
23	23
28	24
100	116
79	93
121	121
7	6
13	13
19	32
44	44
27	27
20	22
70	70
105	76
133	133
455	525
2	2
7	7
7	7
15	20
99	99
39	39
58	50
68	82
116	106
195	160
10	14
14	14
6	8
24	24
20	20
34	41
55	54
49	73
71	67
79	61
5	5
17	17
15	15
29	48
29	42
47	47
36	59
70	59
143	143
408	328
0	0
2	3
8	8
14	17
32	25
73	79
73	86
95	95
90	90
105	109
1	1
12	12
15	15
16	16
33	33
52	52
83	88
61	61
80	79
83	81
0	0
7	7
15	15
12	12
13	13
28	28
37	37
20	39
38	45
116	117
16	12
12	19
25	20
46	46
79	81
72	68
58	63
96	108
113	135
127	129
1	1
7	7
10	10
20	43
30	31
25	35
31	31
45	45
49	39
71	82
6	6
6	6
22	24
26	33
25	26
57	44
13	13
54	57
240	203
243	241
5	8
13	13
17	17
21	20
23	27
72	62
106	106
159	156
109	120
114	122
0	0
3	3
28	32
37	35
38	29
30	35
62	52
47	91
191	195
227	205
7	7
3	5
14	23
22	22
22	22
74	93
46	76
74	59
90	97
215	282
1	1
5	5
8	8
8	8
7	7
9	12
26	24
54	60
48	87
119	185
2	2
14	14
26	26
23	23
38	38
60	35
29	43
49	59
81	89
63	63
4	4
7	7
20	26
26	28
43	42
51	48
105	89
239	259
327	294
173	214
10	10
20	20
27	45
41	32
41	33
51	55
79	87
98	79
127	118
201	199
0	0
9	9
10	20
12	23
15	15
26	32
36	47
170	131
146	140
181	156
1	1
14	19
44	40
76	117
102	110
75	75
142	126
141	111
288	293
305	299
0	0
1	1
3	3
4	7
12	12
27	27
39	51
91	79
64	124
109	89
10	10
22	22
28	28
13	13
18	18
21	18
37	35
37	34
48	38
118	113
5	5
10	10
12	14
49	40
50	61
68	73
126	83
79	73
212	209
359	370
0	0
4	4
5	6
13	13
17	17
39	45
44	51
40	37
149	170
396	368
0	0
3	3
7	7
22	22
13	13
10	10
22	22
53	53
122	92
244	244
1	1
28	28
24	38
47	50
62	55
63	72
37	56
183	166
118	139
278	233
0	0
4	4
2	2
12	14
16	16
18	11
18	19
37	44
127	127
106	117
15	15
20	20
55	68
62	62
59	60
64	64
75	68
87	70
118	113
362	332
6	10
5	6
9	9
16	13
32	38
40	40
45	45
43	53
73	137
150	185
1	1
1	1
8	8
14	14
10	10
24	24
90	81
88	157
293	372
423	475
11	11
6	11
14	14
17	14
45	47
68	60
60	109
99	95
152	140
281	283
16	16
21	21
32	28
31	35
56	59
48	48
44	60
108	119
205	266
374	311
4	4
14	14
15	15
21	15
78	81
93	93
82	82
109	90
119	125
179	179
7	6
8	8
21	31
25	25
103	103
80	69
78	56
67	76
183	194
177	196
21	21
19	19
23	20
32	25
112	100
47	40
49	51
45	57
86	89
126	101
0	0
1	1
3	3
4	4
13	13
8	8
8	8
27	21
54	71
158	125
6	6
17	17
26	29
41	41
43	49
37	37
239	188
286	293
304	320
727	738
3	3
49	49
57	57
50	45
110	110
97	136
91	122
139	145
229	220
730	697
33	41
39	38
50	53
78	92
65	58
93	131
78	78
113	117
103	125
174	170
4	4
5	5
5	5
11	14
21	25
40	40
86	84
100	100
123	126
216	214
5	5
7	7
15	22
21	26
23	23
30	30
37	44
52	52
72	68
216	235
13	13
20	20
31	24
21	36
27	44
40	52
45	45
58	65
59	67
59	59
2	2
13	11
34	26
30	48
54	54
33	33
105	105
56	51
175	160
231	397
6	6
19	17
22	26
27	27
51	57
67	67
82	62
70	58
62	62
54	54
3	3
6	6
18	16
47	34
50	53
50	67
99	101
90	86
72	72
349	349
2	2
10	10
15	15
21	44
46	46
87	59
60	62
64	66
150	149
207	214
16	33
94	94
30	30
36	49
46	60
84	103
99	118
143	146
378	372
310	278
1	1
7	7
6	8
6	8
20	20
47	61
45	52
61	64
134	132
287	215
1	1
3	3
6	13
28	28
28	28
24	24
44	36
39	39
59	50
76	76
10	16
17	13
41	41
12	12
39	49
53	53
61	61
124	118
91	99
306	270
3	3
50	50
24	17
72	77
42	38
47	48
81	87
84	97
141	206
148	131
21	21
13	21
17	17
42	51
28	58
60	68
41	41
59	67
42	39
69	69
7	7
6	6
10	10
7	15
25	25
36	36
30	35
49	67
54	52
72	51
7	7
11	11
12	12
28	32
28	28
36	36
113	124
134	123
253	230
443	438
2	3
3	3
7	7
18	28
31	46
37	39
52	52
80	75
196	204
435	395
5	5
23	27
42	39
31	31
30	41
57	57
87	92
140	145
91	98
130	141
1	1
15	15
53	48
50	61
79	64
66	51
93	69
129	115
132	123
447	399
0	0
5	5
6	6
17	26
21	27
27	27
18	18
40	40
54	54
83	72
2	2
15	15
13	11
33	21
41	41
34	35
75	75
120	102
452	479
637	622
0	0
6	6
9	9
16	13
10	9
29	29
18	26
42	44
50	54
90	89
8	13
14	14
17	17
18	18
21	22
53	50
42	42
69	63
116	133
70	99
1	1
3	3
5	6
14	14
10	11
48	48
50	36
60	61
44	42
50	94
6	6
5	6
20	20
16	16
40	40
21	20
26	37
46	62
97	104
233	219
2	2
16	16
21	25
55	49
56	58
82	82
90	81
165	166
129	129
126	118
0	0
0	0
18	19
15	26
19	19
31	31
46	46
53	62
76	75
87	98
6	6
10	10
9	9
11	15
76	76
47	47
65	80
81	94
78	98
84	84
1	1
13	22
27	27
37	42
52	63
65	65
63	70
93	82
63	128
406	342
13	13
8	8
13	13
17	13
25	30
39	28
50	59
105	84
322	276
227	296
13	13
32	32
24	24
40	40
20	28
23	30
29	25
28	28
131	107
1180	1202
3	3
105	105
44	53
24	32
52	53
60	61
131	143
192	171
183	183
214	230
3	3
4	4
3	3
5	5
40	40
20	22
27	25
36	26
46	30
47	47
14	14
31	21
20	29
20	29
72	68
78	80
46	44
139	149
230	265
609	611
3	5
10	10
14	20
22	29
14	14
50	50
53	42
69	95
111	172
161	142
10	10
16	16
23	23
22	24
56	43
49	70
52	45
77	80
86	125
145	145
4	4
5	7
21	21
15	22
22	27
46	60
49	51
61	59
168	170
260	260
10	10
14	14
48	36
32	45
52	53
80	93
61	69
149	117
121	111
190	194
2	3
3	3
7	7
16	16
24	20
55	57
40	43
69	69
131	138
107	111
0	0
4	4
4	4
20	19
29	22
21	20
18	19
25	24
38	38
297	294
1	1
7	7
3	3
21	19
42	32
35	41
39	37
59	56
103	125
231	252
3	3
5	5
7	7
38	38
18	17
18	20
30	36
35	36
56	60
136	145
2	2
2	2
3	3
12	12
50	54
58	52
48	48
107	116
67	74
142	156
11	10
30	30
19	19
27	30
44	44
69	79
73	153
159	159
167	213
214	225
3	3
6	6
5	5
9	9
24	24
25	25
14	21
49	49
109	104
111	111
20	16
31	40
57	87
36	54
51	39
63	70
71	62
127	150
103	144
247	320
0	0
13	13
11	11
15	15
30	30
64	59
69	74
104	93
99	107
262	290
5	5
4	4
5	6
6	6
36	36
41	36
45	61
129	143
78	80
117	117
1	1
6	6
16	16
10	23
25	25
29	33
49	53
48	62
50	50
145	145
3	3
16	16
13	13
24	24
11	11
19	36
26	26
131	180
259	236
354	407
0	0
1	1
6	6
6	5
5	8
33	31
37	45
68	68
73	64
123	114
0	0
1	1
12	12
29	29
19	19
44	35
101	101
108	108
243	259
245	333
5	5
9	9
29	29
42	44
69	56
38	38
34	69
96	96
193	190
173	164
16	16
17	16
15	15
24	24
40	40
41	41
41	41
96	73
49	81
244	261
2	2
29	22
39	36
34	38
42	44
119	116
135	147
225	200
127	137
438	383
3	3
14	14
32	32
30	44
58	60
48	54
87	89
120	120
169	152
287	278
1	1
4	4
19	19
12	12
16	15
33	36
73	73
37	37
64	63
405	407
6	6
18	18
19	19
78	78
25	29
63	53
67	49
119	120
110	105
262	272
0	0
8	13
11	11
38	38
62	58
57	57
46	49
91	70
150	136
143	146
0	0
1	1
16	16
6	6
26	20
13	23
25	23
33	23
67	51
74	74
1	1
3	3
4	4
10	10
26	26
48	45
110	78
152	123
168	154
216	227
15	15
8	8
34	34
56	56
29	29
25	25
25	50
34	34
58	91
80	80
6	6
9	9
5	5
15	15
19	19
21	21
63	55
45	38
46	51
93	79
3	3
7	7
7	7
22	22
7	7
26	25
50	50
33	51
75	77
596	579
0	0
6	6
12	12
22	22
105	105
43	43
68	74
50	50
148	148
298	239
1	1
9	14
9	9
15	15
26	27
100	94
80	86
94	107
105	120
179	182
1	1
7	7
16	16
38	38
76	108
96	97
95	96
235	235
191	277
238	271
1	1
1	1
2	2
21	21
26	30
61	61
112	122
169	186
154	129
233	216
0	0
9	9
8	8
10	10
11	18
32	32
15	23
72	53
64	64
183	186
13	13
21	21
8	8
10	10
18	17
46	61
98	98
181	151
128	132
225	225
20	20
20	20
20	20
48	34
65	65
74	99
145	159
206	220
123	119
308	282
0	0
1	1
12	17
18	22
28	23
105	105
36	36
69	70
89	83
201	171
1	1
3	3
7	7
11	11
21	21
36	47
22	35
36	49
134	159
167	132
2	2
11	19
12	12
17	17
56	56
79	79
53	90
103	112
175	145
169	133
0	0
32	25
21	21
37	37
31	32
27	27
31	32
43	62
49	49
282	254
0	0
5	5
4	7
12	12
10	14
14	18
11	23
23	50
80	69
594	564
13	13
11	12
14	14
17	13
55	61
63	58
59	68
154	185
178	183
237	221
3	3
8	8
7	7
17	16
28	27
31	31
38	46
54	56
125	138
296	304
2	2
4	4
27	27
28	32
33	42
42	64
46	49
50	76
61	102
179	181
15	15
10	14
9	15
39	30
38	38
94	94
99	84
78	76
93	110
437	374
1	1
14	14
29	29
20	31
42	31
73	70
78	73
139	88
164	138
254	254
9	9
13	21
12	15
24	24
30	30
32	32
27	26
22	22
72	72
81	61
7	7
34	43
17	34
112	112
101	52
51	59
73	70
94	75
75	75
123	102
3	3
8	8
9	9
24	24
11	21
21	15
52	41
100	89
128	124
103	103
3	3
19	13
45	45
34	26
57	65
101	107
148	148
143	143
191	211
232	293
6	6
22	22
18	21
38	38
53	57
30	35
95	90
212	270
170	158
242	216
1	1
6	6
4	4
5	5
15	15
27	27
30	30
26	28
78	91
72	66
2	2
4	4
45	45
18	18
13	13
26	29
27	31
110	80
189	157
105	105
0	0
7	7
26	26
24	24
36	40
54	67
95	69
135	186
64	131
232	232
0	0
12	20
22	21
50	42
80	89
64	67
59	54
65	71
157	142
185	176
0	0
9	9
17	17
16	29
36	36
31	34
128	121
139	123
138	101
209	215
0	0
4	4
6	6
11	11
11	11
14	14
52	60
80	88
399	370
343	338
0	0
1	1
3	3
6	6
6	6
19	23
33	38
40	40
63	54
166	148
0	0
3	3
18	18
34	34
19	28
57	39
23	38
35	35
47	40
133	117
0	0
1	1
3	6
19	19
22	17
48	34
82	82
83	62
110	97
154	148
5	5
6	6
17	17
29	29
60	52
55	59
58	61
78	78
126	193
83	86
4	4
15	15
16	16
13	13
16	29
140	129
38	42
68	71
131	133
151	132
1	1
3	3
22	25
22	22
35	35
39	39
65	51
70	81
126	126
404	390
4	4
9	9
23	20
28	29
43	43
43	56
66	65
119	108
153	157
131	115
6	6
13	13
17	15
33	27
37	36
53	50
64	58
109	108
106	89
127	112
4	7
9	9
10	10
16	17
29	57
32	32
54	53
53	66
86	87
54	80
6	6
12	12
18	16
28	27
27	27
91	94
42	40
52	58
75	75
66	55
31	31
56	56
39	39
33	33
67	71
54	64
92	144
126	135
197	161
411	375
3	3
9	9
25	25
13	15
20	23
30	30
53	53
38	38
123	123
107	156
11	11
6	7
6	6
33	33
18	18
43	78
58	73
85	93
48	65
184	158
