Real	Counterfactual
46	51
62	56
112	199
182	264
438	383
382	416
1	1
15	14
22	22
43	41
25	47
75	75
44	57
91	117
127	128
248	225
7	7
35	35
38	38
22	49
39	43
63	63
41	41
66	74
189	160
231	266
7	7
9	8
13	11
54	44
70	57
45	57
68	98
65	65
68	68
276	291
13	13
18	21
27	22
60	55
67	67
77	95
47	47
58	82
54	124
152	134
0	0
2	2
6	11
11	13
13	13
23	18
41	51
87	67
149	148
156	113
1	1
3	3
24	24
26	20
44	43
75	75
78	60
93	93
138	137
101	101
1	1
5	7
7	7
24	18
34	25
25	52
80	80
51	60
179	179
77	77
27	24
20	25
37	37
24	24
28	33
52	52
82	87
46	53
82	82
437	384
11	17
8	8
11	19
16	22
31	30
21	26
20	26
34	34
45	45
141	181
2	2
6	6
9	9
26	26
19	19
30	31
63	63
40	41
49	68
127	131
9	9
12	12
20	20
14	24
25	25
16	16
59	59
42	36
52	51
84	104
6	6
18	24
25	32
26	33
24	31
30	30
61	66
56	55
81	118
134	136
1	1
6	6
8	8
13	13
14	14
25	25
48	39
42	41
60	61
213	203
16	16
16	16
33	43
254	254
62	60
80	61
82	103
89	89
147	126
243	206
4	4
6	6
22	24
48	49
27	28
58	60
34	31
131	138
95	95
123	141
9	9
21	21
34	34
41	41
32	32
36	36
45	57
76	98
82	97
142	139
3	3
5	5
7	7
10	10
14	14
18	33
18	20
33	41
106	134
119	139
3	3
6	6
7	7
5	5
10	11
23	24
23	23
48	50
55	53
79	82
3	3
5	5
18	18
13	13
30	30
28	27
67	68
125	125
98	99
163	129
3	3
3	6
5	5
16	16
17	20
37	59
66	74
69	97
89	101
208	279
12	12
20	20
30	30
40	40
55	57
71	71
51	42
56	61
232	241
141	168
23	25
20	16
21	24
45	44
54	54
77	86
342	287
198	163
359	370
767	757
8	8
12	12
18	18
21	24
62	58
76	78
127	94
116	116
98	90
425	363
3	3
10	13
36	36
25	25
47	47
40	42
62	62
50	58
253	195
553	512
2	2
17	17
14	14
25	25
50	35
103	139
107	92
55	54
96	96
200	197
7	7
14	14
12	12
24	24
36	30
50	32
48	52
63	54
76	76
246	376
7	7
7	7
8	8
25	25
41	41
65	74
73	66
100	99
98	98
85	109
11	11
6	6
13	13
8	8
47	35
35	34
50	52
63	83
48	47
120	102
3	3
13	13
18	18
18	25
32	31
12	11
61	49
70	88
85	110
188	187
7	7
8	18
13	14
17	17
21	32
31	31
27	39
43	47
89	77
63	63
4	7
12	12
12	16
16	19
21	19
36	36
44	47
55	50
42	50
143	143
3	3
14	14
27	20
20	25
16	16
57	54
96	94
125	115
135	107
127	124
11	11
7	7
9	9
23	23
33	36
30	39
71	93
121	109
103	108
143	104
29	29
22	22
44	42
29	29
83	78
55	46
143	134
51	53
63	64
191	205
3	3
10	10
17	21
40	48
43	38
61	73
51	51
61	38
52	52
472	506
5	5
31	31
23	19
36	40
70	73
73	63
43	65
116	106
148	187
436	384
4	4
12	12
15	15
24	24
35	35
37	44
32	32
85	59
61	56
79	93
7	7
22	22
32	32
28	58
35	35
49	74
47	113
71	65
59	62
468	468
9	9
20	20
20	16
17	17
26	25
43	44
24	24
27	27
76	76
129	130
20	21
34	30
50	50
33	46
55	55
58	58
86	88
110	89
193	170
230	226
3	3
4	4
20	16
13	16
32	33
72	73
51	72
62	62
94	116
227	232
0	0
4	4
13	13
14	16
20	20
46	40
66	69
67	62
65	65
75	85
6	5
9	9
25	18
41	41
55	49
39	39
120	101
82	70
51	51
291	291
10	10
22	22
12	12
17	17
12	12
92	92
29	35
52	58
90	90
65	63
0	0
3	3
19	13
16	16
36	36
34	33
90	82
94	93
125	212
120	136
11	11
23	23
6	6
29	38
40	40
78	78
41	50
90	90
101	84
136	111
1	1
5	5
15	15
22	22
18	18
21	19
93	101
100	100
127	115
71	74
1	1
7	7
20	14
21	16
17	14
21	18
35	47
89	89
61	61
145	104
8	8
28	28
15	22
97	97
84	86
77	84
135	162
108	108
95	98
399	400
1	1
6	6
10	10
13	13
18	18
25	25
44	46
46	38
78	71
137	111
19	18
11	20
21	37
59	59
27	27
29	29
34	52
25	31
55	55
99	101
12	12
26	26
31	30
26	26
57	55
54	64
34	46
102	97
174	149
237	244
0	0
12	12
35	35
41	41
43	37
46	52
50	50
137	135
74	106
185	174
0	0
5	8
16	16
41	50
67	67
59	63
81	81
145	148
89	97
301	258
0	0
0	0
6	16
15	14
14	21
44	44
48	46
46	41
70	68
122	142
3	3
6	6
22	22
45	35
81	81
50	50
165	226
272	264
273	325
386	325
15	16
13	12
22	22
16	17
21	18
36	35
66	66
25	25
152	146
236	243
16	22
30	21
46	43
46	46
22	26
31	36
91	91
77	88
196	173
181	237
7	7
31	33
48	48
56	56
27	32
57	42
117	120
132	113
209	209
148	154
1	1
7	7
9	9
16	13
10	25
42	68
43	50
64	63
215	196
172	177
0	0
4	4
8	8
22	22
59	53
100	127
83	120
171	155
146	157
267	307
2	2
4	4
15	13
18	29
35	33
24	40
46	39
81	125
103	113
106	105
0	0
6	6
18	18
20	20
25	23
30	30
23	25
37	74
70	70
71	71
3	3
8	8
12	12
26	26
15	25
92	92
46	55
41	41
86	71
153	139
10	6
22	18
26	29
49	38
70	70
75	80
62	62
128	132
297	232
334	314
2	2
4	4
29	29
24	22
31	32
32	30
61	73
64	92
70	110
94	163
9	13
24	26
105	105
38	38
26	38
32	39
49	49
37	52
83	75
93	84
10	10
12	12
36	40
34	34
48	38
39	75
103	121
69	72
101	97
189	228
1	1
7	7
12	12
47	47
73	73
75	91
84	84
76	108
68	73
203	306
3	3
24	24
26	32
66	51
64	64
95	74
104	99
121	117
145	160
288	249
5	6
18	18
19	19
32	32
32	32
63	53
33	33
204	177
130	120
303	243
0	0
1	1
2	2
9	9
40	40
15	15
37	45
52	51
60	51
75	65
0	0
3	3
3	5
16	16
26	26
21	36
18	35
32	65
40	51
140	131
2	2
4	4
4	4
28	20
34	24
24	27
56	56
71	106
180	194
810	810
2	2
7	7
12	12
18	16
21	21
26	23
43	48
112	82
146	110
276	276
1	1
16	13
38	38
33	37
69	61
44	38
54	57
99	124
179	186
270	328
2	2
12	12
33	33
23	27
28	27
39	30
52	52
69	69
91	91
124	133
2	2
7	7
24	26
30	30
35	45
66	68
44	47
100	90
184	184
123	123
3	3
6	6
8	6
11	15
20	20
37	37
74	70
154	178
106	124
187	165
14	14
35	40
41	45
43	43
34	34
67	69
72	70
98	72
74	75
128	136
2	2
3	3
26	45
29	46
49	67
85	93
84	141
90	112
183	183
226	226
0	0
5	5
17	23
55	55
36	37
23	23
28	28
57	64
124	140
213	206
4	4
15	15
16	13
17	13
13	13
74	74
55	88
119	122
97	138
179	134
10	10
10	10
19	33
28	28
61	54
83	53
46	55
39	59
97	133
97	95
5	5
15	26
78	78
27	28
24	37
61	51
45	45
65	79
55	76
221	197
19	19
7	16
23	22
30	30
44	49
59	52
43	53
74	76
160	164
278	233
4	4
11	14
17	13
19	24
15	15
24	32
32	38
52	49
61	69
323	292
0	0
2	2
8	7
7	7
96	96
49	43
45	70
40	42
95	125
100	114
5	5
15	15
18	23
42	42
47	40
36	36
67	67
56	39
74	74
230	247
8	8
12	11
19	19
33	33
37	30
38	38
47	45
65	82
91	71
178	177
11	11
11	18
17	17
13	13
24	24
26	44
30	34
112	93
73	79
212	205
7	7
14	24
16	15
65	65
35	35
47	40
43	40
44	53
82	72
80	77
3	3
10	10
7	7
14	19
38	56
57	57
106	106
89	106
81	86
399	419
3	3
4	4
17	17
13	16
17	12
26	34
110	94
50	88
174	170
142	166
0	0
4	4
8	11
12	12
17	17
41	41
48	48
86	88
60	69
50	70
3	3
10	10
8	8
10	10
29	30
22	23
28	28
26	51
72	60
108	130
1	1
6	6
8	12
21	21
18	18
39	33
60	48
89	80
118	131
129	122
3	3
10	10
105	105
63	66
50	45
111	152
84	90
222	272
211	242
332	321
6	6
6	6
10	10
16	16
42	40
55	55
49	61
62	58
98	93
104	105
2	2
5	5
31	32
37	37
40	42
81	67
66	68
72	72
180	216
441	443
0	0
0	0
23	25
19	19
37	37
53	50
125	125
54	99
79	108
248	252
0	0
1	1
5	5
8	13
14	14
92	92
25	25
34	38
65	74
182	140
1	1
5	5
21	21
7	7
15	19
37	35
26	30
26	27
43	45
68	68
3	3
10	10
4	4
14	13
15	15
16	21
67	67
437	437
286	285
286	286
3	3
11	11
29	29
39	39
38	38
31	31
45	57
46	45
189	189
115	119
7	7
7	9
13	13
9	10
41	41
24	24
39	37
82	82
165	167
301	271
15	10
9	9
14	16
23	23
32	32
68	59
77	58
95	115
79	136
121	156
5	5
23	23
74	74
23	23
34	34
69	76
41	44
43	71
79	80
222	233
23	23
20	25
21	39
42	42
43	43
84	69
99	105
71	71
152	152
198	199
3	3
3	3
3	3
3	3
11	11
12	19
16	23
22	22
34	34
41	63
1	1
1	1
8	8
15	15
17	16
38	38
36	39
58	51
100	86
207	216
0	0
1	1
15	15
20	20
27	27
19	27
45	45
53	69
123	105
120	94
7	7
5	5
24	25
16	16
20	20
42	44
32	26
141	141
127	127
137	107
17	17
17	16
36	36
52	52
42	72
41	51
47	48
115	87
96	79
143	135
6	6
7	7
21	21
20	21
27	27
29	41
39	64
145	157
101	106
127	124
1	1
7	7
14	15
35	39
52	52
73	57
57	57
59	48
116	143
258	254
0	0
13	13
15	15
17	17
14	14
29	30
54	56
81	81
140	136
165	176
14	13
23	23
16	13
105	108
27	27
39	46
60	59
69	79
160	152
246	213
1	1
17	17
55	61
60	76
72	120
112	112
96	106
166	142
144	138
229	208
0	0
9	9
9	13
50	52
22	22
47	43
42	46
45	51
66	61
50	50
7	7
6	6
6	6
10	14
27	27
39	39
31	35
61	70
122	123
249	197
5	5
8	8
9	9
13	16
17	17
24	38
31	31
33	36
58	49
100	100
7	7
12	12
38	31
92	92
55	62
82	81
93	72
121	121
123	141
132	132
1	1
16	16
22	22
19	16
18	26
40	40
68	65
129	129
133	154
390	390
2	2
7	7
5	5
5	5
21	21
24	57
28	45
48	47
99	99
219	212
6	6
10	10
12	12
18	18
30	31
35	31
30	35
92	96
158	134
139	151
3	5
15	15
21	21
21	17
72	59
69	81
118	116
74	68
118	113
304	304
25	25
31	30
23	23
37	37
18	21
40	37
39	35
62	74
46	46
137	133
2	3
5	9
6	18
11	18
13	13
18	16
49	62
75	75
163	183
119	144
11	11
20	20
18	21
17	26
26	24
26	30
38	38
70	69
79	54
121	115
0	0
13	13
14	29
26	31
29	25
31	30
41	41
52	52
60	73
130	122
2	3
17	17
15	15
19	19
20	29
97	97
80	82
69	75
131	133
237	235
4	7
8	8
14	12
21	21
25	33
35	41
96	98
74	56
110	105
157	158
1	1
29	29
28	28
42	34
33	26
53	42
102	85
116	117
172	171
174	213
15	15
12	12
18	15
24	21
22	24
26	26
30	32
40	39
29	29
139	139
0	0
3	3
6	6
14	14
13	12
18	17
29	29
33	33
40	42
79	79
56	42
46	46
52	52
37	51
59	56
49	52
47	56
133	95
89	91
229	233
3	3
15	15
30	30
29	30
46	46
28	28
54	52
47	44
224	221
276	270
11	11
21	27
54	48
82	76
65	75
70	80
188	197
213	256
210	216
176	176
6	6
3	3
11	11
17	17
11	14
11	15
55	55
19	21
66	83
155	145
1	1
5	5
32	32
14	16
16	16
73	65
60	63
85	85
208	208
144	144
0	0
13	13
18	18
16	16
33	33
33	33
86	80
144	116
335	339
363	364
3	3
4	4
6	6
11	20
25	24
77	68
56	73
76	69
87	96
74	90
1	1
4	7
11	11
33	42
85	73
42	63
56	56
71	54
83	80
187	165
1	1
7	7
10	10
36	37
32	34
52	52
102	82
101	91
111	111
92	96
4	4
6	6
29	29
14	14
22	24
49	49
65	65
88	85
123	133
176	227
3	3
7	7
8	14
25	25
26	26
24	30
29	29
43	57
59	71
170	136
10	10
17	17
12	12
25	20
36	36
34	34
32	21
53	54
92	108
150	138
1	1
18	18
66	66
28	28
66	67
49	72
94	94
121	118
111	85
228	240
11	10
11	11
10	15
8	8
11	11
13	13
27	41
60	55
60	60
77	82
6	6
15	13
9	7
28	22
20	20
32	32
43	42
28	48
101	101
52	50
11	11
11	11
15	15
24	27
20	20
24	25
26	23
26	26
111	111
217	228
10	10
14	14
28	28
21	26
30	26
56	39
62	62
66	79
102	72
145	152
2	2
23	27
25	25
22	27
28	29
60	48
71	71
124	131
236	222
273	277
10	8
19	19
15	22
23	20
35	35
40	40
53	58
77	63
120	124
154	132
3	3
20	20
64	59
57	56
48	48
46	50
61	61
91	113
105	115
422	480
1	1
3	3
7	7
11	20
10	10
28	22
17	17
24	21
25	28
92	98
14	9
14	26
34	34
26	30
61	61
46	43
66	50
94	93
71	71
243	248
0	0
5	5
12	12
13	13
35	35
52	49
86	88
64	61
95	80
102	96
6	6
5	5
32	32
44	42
56	58
83	79
42	58
69	74
81	78
112	123
6	5
8	8
10	10
21	21
15	15
18	18
33	35
40	48
67	89
76	52
0	0
7	7
33	29
30	27
46	46
61	45
79	79
80	89
124	122
135	168
1	1
7	10
19	19
18	11
13	19
24	24
24	43
22	22
23	23
57	50
0	0
1	1
12	12
28	39
23	23
55	55
56	56
57	57
153	143
591	561
3	3
6	6
16	13
30	22
49	59
43	45
56	58
61	52
65	64
108	110
1	1
1	1
18	18
25	24
81	81
47	38
69	82
82	82
126	137
265	265
10	10
5	5
10	10
48	46
29	47
65	59
36	45
104	104
98	108
213	220
7	12
7	7
8	8
67	67
22	22
35	42
41	40
58	47
74	76
57	64
10	10
6	10
16	21
17	17
19	23
22	22
42	35
20	24
93	122
346	379
10	10
23	23
22	18
22	22
38	44
36	34
37	37
86	84
152	182
139	157
8	8
10	10
7	7
13	22
31	40
30	35
42	42
75	64
63	60
166	160
10	10
15	15
7	7
17	17
31	31
44	48
95	76
96	79
91	69
329	321
0	0
7	7
16	11
18	36
26	26
85	89
69	50
58	58
154	139
117	163
5	5
23	23
12	12
37	32
39	33
74	71
36	36
44	43
73	176
149	183
3	3
3	3
15	15
56	56
55	45
47	51
69	69
135	138
127	106
314	359
22	22
6	6
14	14
61	61
26	26
34	34
30	42
80	89
121	121
105	103
0	0
16	17
27	27
30	25
19	19
46	58
75	75
57	57
50	50
214	244
10	10
8	8
13	13
13	11
13	24
22	22
36	32
93	85
144	167
221	218
12	12
20	19
50	57
34	34
58	60
33	33
59	61
77	61
75	79
110	145
0	0
11	11
23	23
46	42
39	39
11	11
85	83
69	82
214	193
243	243
14	14
38	38
22	21
38	44
48	48
29	29
38	31
43	43
66	50
102	102
19	19
11	11
13	23
22	22
29	25
46	65
100	100
67	69
70	82
102	95
19	24
19	27
24	19
38	35
50	70
55	55
53	53
133	129
144	121
337	321
2	2
5	5
17	17
19	19
22	22
44	43
46	46
106	101
124	117
225	216
10	10
5	5
22	22
29	29
16	17
23	23
21	21
102	102
58	57
79	84
13	13
14	18
38	38
28	28
30	30
60	59
41	41
44	44
62	85
131	134
1	1
10	12
14	13
40	29
62	74
38	38
55	55
104	98
86	91
157	117
7	7
36	36
16	16
25	25
47	52
66	66
79	64
93	78
127	101
502	509
0	0
12	12
41	41
41	41
31	31
56	48
87	87
109	120
126	111
314	250
4	4
11	11
16	29
34	49
49	57
65	65
104	134
137	137
289	188
355	359
1	1
16	18
26	23
36	58
22	35
75	59
63	65
107	101
154	162
192	156
0	0
1	1
1	1
1	1
9	9
37	37
66	63
59	59
87	68
98	87
4	4
4	4
21	21
17	21
34	26
28	26
92	92
63	61
83	92
730	697
10	10
18	18
12	12
24	25
46	38
77	77
90	91
328	278
170	187
213	214
1	1
11	11
5	5
22	22
55	55
22	32
30	29
62	66
40	54
400	353
1	1
10	10
45	45
17	17
31	31
37	41
44	44
96	96
46	74
245	232
3	3
5	5
10	10
14	23
43	49
97	116
80	84
127	117
116	108
129	146
2	2
4	4
9	10
11	11
32	39
28	28
38	38
76	73
79	79
94	104
2	2
5	5
6	6
13	29
69	55
36	36
40	39
78	77
143	149
222	210
4	4
28	28
18	32
21	37
19	19
63	63
54	49
40	40
44	44
91	84
10	10
29	29
18	18
14	16
50	62
43	39
42	65
99	104
87	79
172	134
1	1
5	8
10	10
45	45
43	43
46	43
130	119
157	123
106	106
300	391
0	0
12	12
13	19
18	34
40	40
61	67
79	79
100	128
153	166
351	419
0	0
5	5
18	29
30	34
63	63
64	63
106	103
151	133
243	282
360	345
8	7
5	5
20	20
21	19
29	27
24	21
47	47
75	75
64	94
132	136
3	3
7	7
20	20
27	28
25	26
46	52
33	33
53	89
67	67
174	157
3	3
6	6
6	6
28	28
11	14
16	16
25	16
31	49
60	54
60	52
3	3
28	28
31	26
30	46
21	29
32	37
44	46
47	44
80	80
208	209
2	2
10	9
16	16
22	34
28	28
84	84
44	33
86	89
179	159
134	126
11	11
12	9
16	19
32	32
28	28
59	49
37	55
47	59
90	90
336	320
3	3
6	6
15	15
10	10
14	15
25	26
75	75
116	116
63	70
130	134
6	6
14	14
15	15
17	17
36	36
25	28
37	24
18	24
63	80
108	115
5	5
21	30
19	20
26	33
30	32
36	32
114	113
196	204
202	237
169	158
26	26
20	20
18	21
32	31
73	68
74	118
111	111
46	83
106	106
202	174
3	3
9	11
12	9
25	25
61	61
84	80
103	92
72	76
114	112
128	194
3	3
12	12
10	10
21	22
28	28
33	33
67	67
57	57
42	42
116	126
4	4
6	6
6	6
22	22
26	26
36	23
31	25
40	40
36	38
299	273
36	36
28	28
20	20
24	24
33	35
33	33
37	38
65	50
43	47
48	48
1	1
22	22
15	21
28	34
21	21
46	35
52	69
42	42
116	116
230	265
8	8
15	15
7	7
24	24
64	53
90	126
137	115
130	118
136	144
512	497
6	6
3	3
7	7
18	18
44	35
81	100
58	93
96	98
79	72
223	223
2	3
19	19
32	30
29	29
29	36
34	39
30	36
39	53
72	51
125	125
9	8
36	36
22	26
28	28
61	62
53	53
83	73
99	83
118	112
153	153
0	0
11	11
6	6
40	40
16	16
22	33
24	24
52	54
46	58
96	132
10	10
6	6
10	17
24	38
71	71
54	62
82	82
112	117
108	105
121	122
1	1
2	3
5	7
15	15
15	15
18	22
33	33
48	48
48	48
72	80
0	0
13	11
21	20
16	32
38	31
22	34
25	25
47	48
72	91
104	106
1	1
6	6
16	16
13	15
8	8
14	14
39	42
49	59
64	63
137	137
10	10
9	9
15	20
26	26
42	42
44	51
45	45
60	61
105	80
84	127
6	6
5	5
7	7
9	9
10	19
81	81
35	35
66	70
92	93
100	106
12	12
8	8
14	17
31	31
22	22
17	17
39	46
148	148
116	130
227	241
8	8
9	9
17	29
31	31
49	38
59	58
84	99
138	121
116	109
195	213
9	9
14	14
109	127
49	84
122	152
62	62
107	81
103	103
201	201
489	489
0	0
15	15
13	17
22	22
31	53
32	31
74	73
86	75
99	99
146	137
1	1
11	11
7	7
7	7
14	14
27	27
19	17
34	34
35	26
49	48
0	0
10	10
14	18
14	16
13	15
15	15
39	39
44	76
41	41
57	67
3	3
11	9
14	19
56	56
77	77
102	102
80	74
112	115
96	112
249	249
7	11
11	9
18	18
29	29
36	36
143	147
54	46
85	81
123	125
86	86
6	6
5	5
8	8
20	20
16	16
40	40
34	35
39	37
80	138
78	148
17	13
19	17
27	27
20	26
29	29
23	23
52	44
44	40
120	120
134	135
6	6
1	1
32	32
15	12
23	20
28	43
21	21
28	38
56	58
70	90
4	4
17	17
18	14
23	15
34	36
28	28
46	50
59	86
69	91
193	177
3	3
8	8
6	8
18	18
26	26
38	38
93	118
78	77
112	81
93	110
0	0
6	6
15	15
21	21
35	33
24	24
66	58
37	42
77	61
184	187
2	2
2	2
5	5
12	12
13	13
70	66
123	133
73	67
77	81
92	91
7	7
23	23
27	27
97	97
37	38
49	67
52	52
108	76
137	184
93	106
3	6
5	5
15	15
38	33
43	43
57	57
73	73
83	119
164	139
195	176
3	3
6	6
24	34
26	30
49	49
40	41
77	91
52	55
116	112
194	159
2	3
5	5
6	6
5	10
23	23
45	53
38	38
59	72
94	77
219	180
8	8
6	6
20	20
33	23
47	37
28	57
46	36
71	66
73	86
79	81
4	4
13	13
11	11
15	17
22	22
21	21
52	52
31	42
61	56
334	369
0	0
3	3
15	15
28	29
33	33
57	66
36	36
153	170
231	181
432	384
3	3
16	16
15	18
17	20
20	20
21	29
47	47
32	61
50	50
116	98
1	1
2	2
3	3
4	4
5	5
17	16
18	18
47	48
86	87
107	127
2	2
9	9
14	14
25	25
58	91
42	42
77	85
203	209
226	227
283	287
0	0
6	6
3	5
8	6
10	10
19	19
22	22
37	37
55	49
84	104
15	15
17	17
40	37
63	68
102	127
106	106
93	63
114	109
86	89
197	161
3	3
1	1
11	11
9	17
13	14
45	39
73	79
34	34
87	118
231	266
1	1
3	3
7	7
19	19
19	30
31	31
43	43
88	97
132	132
347	333
0	0
6	6
18	18
18	17
19	19
24	24
35	32
81	94
145	162
363	306
4	4
6	8
38	45
50	63
83	90
109	90
123	102
153	154
136	154
351	275
3	5
6	6
67	67
29	22
38	36
67	92
54	54
126	132
207	154
160	163
0	0
3	3
3	3
10	10
18	18
22	22
25	36
23	25
70	58
155	180
9	9
17	21
28	28
22	22
52	54
54	73
92	100
138	147
165	156
244	244
1	1
2	2
6	5
8	8
70	70
16	16
40	38
62	57
102	107
104	78
0	0
5	5
12	12
9	9
26	26
42	42
22	28
34	40
123	110
368	311
1	1
27	27
21	21
38	38
31	31
34	34
88	88
87	86
100	110
241	246
14	14
10	9
14	10
47	48
35	35
32	22
40	35
87	80
110	108
106	106
3	3
15	15
36	36
53	68
70	70
75	79
81	99
98	107
105	88
79	72
19	19
13	13
16	18
22	22
51	39
42	38
56	60
127	129
224	221
177	147
8	8
30	30
24	16
21	17
26	26
25	28
77	77
126	117
146	210
116	114
6	6
23	23
27	27
33	28
49	33
43	53
60	60
85	66
113	79
109	120
6	8
24	24
31	35
71	78
70	55
78	89
104	160
82	103
166	160
210	181
6	6
9	9
11	11
13	13
13	13
13	18
56	52
70	74
147	124
138	133
3	3
10	10
37	37
24	23
21	21
17	17
50	47
70	70
64	64
108	98
6	6
6	6
13	13
16	13
15	22
13	13
35	38
38	38
93	93
86	95
9	15
20	14
35	50
21	48
64	60
73	70
74	75
40	46
61	64
58	76
2	2
17	17
32	32
35	34
63	44
72	59
65	45
71	77
55	93
108	123
6	6
27	38
50	44
26	26
45	43
51	51
53	60
102	65
73	64
63	64
0	0
9	9
25	23
38	38
32	27
31	44
38	48
40	30
77	74
141	122
2	2
37	37
19	19
44	49
40	44
41	31
41	39
46	46
91	93
63	55
9	9
40	40
24	21
36	36
32	31
23	51
47	47
49	49
306	306
381	339
3	3
65	65
51	59
70	70
58	52
58	68
81	69
57	75
112	96
106	105
10	10
9	9
13	13
56	48
39	41
47	66
72	72
73	82
132	119
376	306
8	14
11	11
25	25
35	35
39	35
77	77
66	65
64	70
112	92
84	70
3	5
7	7
12	12
19	19
14	22
17	16
60	62
208	208
164	164
205	179
5	5
7	7
11	11
10	10
20	20
33	49
42	41
78	56
85	100
153	111
6	6
16	17
12	20
20	32
31	26
39	74
64	51
63	74
59	64
60	64
0	0
13	13
10	17
22	22
14	24
16	16
47	59
67	67
82	82
121	123
7	6
9	8
14	14
21	23
25	30
19	19
27	31
100	101
93	112
151	159
1	1
4	4
32	32
24	24
52	54
54	51
62	55
73	71
180	191
328	328
6	6
20	17
19	19
70	61
68	60
113	135
91	98
198	142
265	260
314	349
0	0
1	1
2	2
8	8
43	56
34	49
47	47
110	109
93	160
371	374
1	1
6	6
5	5
5	5
8	8
15	15
28	27
31	31
45	40
169	148
1	1
5	5
14	14
12	20
40	40
25	22
49	64
100	93
101	86
166	164
3	3
5	5
8	8
21	21
25	31
123	109
76	76
75	75
73	79
281	281
9	9
35	35
25	24
44	44
96	114
65	54
79	73
127	127
131	180
258	218
7	7
3	3
17	17
27	20
52	41
61	93
42	45
127	121
87	103
107	91
3	3
7	7
11	11
19	21
35	35
53	55
62	44
94	94
90	88
279	279
10	9
19	19
35	48
64	52
90	90
70	59
78	68
101	95
189	189
823	829
4	4
11	11
33	44
45	51
80	93
89	85
160	162
127	134
92	114
171	183
9	9
7	7
19	19
29	29
43	34
48	47
72	65
164	164
332	330
173	214
0	0
1	1
25	21
23	23
22	49
74	76
66	70
101	101
113	124
392	289
1	1
1	1
4	4
11	11
7	7
12	12
29	23
12	12
39	42
161	116
1	1
8	8
16	25
15	16
94	94
52	49
74	61
69	70
68	71
180	154
28	28
21	21
30	30
46	38
38	38
42	58
88	71
99	66
94	78
217	282
10	17
28	28
36	34
35	35
48	44
76	66
77	64
93	93
194	162
157	163
0	0
7	7
10	10
18	18
41	35
48	50
115	123
146	139
212	214
1180	1202
4	4
6	6
4	9
9	9
14	13
46	46
35	36
64	112
162	158
172	153
1	1
10	10
7	7
20	20
13	17
23	36
32	41
19	31
59	69
95	98
2	2
21	21
17	16
26	19
26	21
22	22
49	49
56	44
55	88
62	99
6	6
6	6
31	31
41	33
22	22
34	34
23	24
37	68
67	67
157	153
11	11
10	10
23	23
36	36
74	74
54	54
72	125
129	145
72	86
160	163
1	1
14	14
27	18
32	32
83	66
48	48
130	126
172	182
156	155
232	245
6	11
16	16
14	19
35	35
42	36
113	111
131	145
115	140
148	131
250	190
1	1
5	5
11	11
11	23
8	8
22	22
30	32
61	65
64	70
153	191
2	2
4	7
19	20
26	28
35	35
26	26
42	46
36	50
140	189
144	144
11	11
19	19
24	24
19	22
72	72
61	61
78	78
85	104
89	89
187	206
3	3
28	24
28	28
27	27
43	54
71	71
63	47
119	81
102	131
294	255
2	3
8	8
4	4
11	11
16	18
20	20
22	22
137	159
123	110
178	131
0	0
3	3
10	10
14	14
28	28
24	36
33	34
57	61
79	112
208	136
3	3
16	16
17	17
21	26
42	42
37	50
192	171
120	104
170	210
294	311
8	8
21	21
44	35
26	27
73	77
49	49
81	83
54	54
94	88
160	125
1	1
24	24
50	49
25	22
34	27
48	67
82	73
115	111
125	125
144	320
3	3
3	3
11	11
11	16
17	17
29	38
45	45
54	49
105	114
141	141
5	5
11	11
31	41
46	38
57	59
77	127
127	97
114	95
133	108
175	145
3	3
26	26
29	32
48	52
82	75
71	59
168	168
106	102
118	134
227	231
12	12
23	24
25	29
26	35
60	59
68	63
72	86
101	94
85	85
92	156
3	3
16	21
27	27
14	14
23	31
30	21
51	45
83	86
270	270
187	224
3	3
3	3
29	29
14	14
20	30
17	23
23	23
28	24
44	47
75	75
7	7
30	30
37	37
44	44
45	53
123	129
127	130
130	131
127	130
237	246
0	0
11	11
19	16
19	19
35	35
79	74
106	106
144	126
100	119
402	393
3	6
5	7
9	9
20	31
21	24
24	20
26	26
40	49
98	98
74	80
3	5
18	18
17	18
19	19
18	23
33	30
39	34
41	35
40	40
130	134
9	9
10	10
13	13
9	9
25	39
25	25
28	28
70	68
53	53
61	79
0	0
8	14
9	9
16	16
20	23
30	30
53	38
70	71
82	90
225	253
4	4
14	20
14	20
29	29
52	51
48	48
67	67
92	92
89	104
163	183
1	1
4	4
20	26
13	12
13	12
31	32
22	22
110	124
83	93
241	242
1	1
3	3
35	39
59	58
117	117
81	86
384	228
142	125
188	162
298	239
6	6
17	20
26	26
62	36
72	72
40	37
54	106
100	100
205	183
472	445
3	3
3	3
39	39
15	15
27	27
32	32
44	44
127	115
66	76
343	268
19	27
18	23
30	29
26	24
42	48
69	69
104	86
78	54
104	112
276	232
3	3
10	10
22	22
9	9
30	30
36	40
23	46
82	80
78	80
97	95
4	4
11	11
19	18
45	45
22	23
26	25
47	46
41	56
78	63
150	124
6	6
6	5
11	16
10	10
47	56
46	44
45	45
56	72
83	133
75	75
2	2
3	3
8	8
16	16
12	15
14	18
26	32
106	106
78	105
135	151
1	1
5	9
17	21
11	11
31	31
56	56
74	74
69	63
95	86
86	90
4	4
5	12
39	38
59	59
42	53
65	57
113	112
109	116
247	212
220	178
4	4
4	4
9	12
8	8
21	21
37	33
56	54
61	58
48	48
55	87
14	9
